"","Feature ID","Taxon","Domain","Supergroup","Phylum","Class","Order","Family","Genus","Species"
"100","018cb6c82ce34d04fe9f764d716ced57","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-III","Dino-Group-III_X","Dino-Group-III_XX","Dino-Group-III_XX_sp."
"101","0157dbd54bce04842383e3ba639af43c","Eukaryota;Rhizaria;Cercozoa;Phaeodarea;Phaeocalpida;Porospathidae;Porospathis;Porospathis_holostoma;","Eukaryota","Rhizaria","Cercozoa","Phaeodarea","Phaeocalpida","Porospathidae","Porospathis","Porospathis_holostoma"
"102","0188f80726fb3aa0978cb554f4648b3f","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-1","Dino-Group-II-Clade-1_X","Dino-Group-II-Clade-1_X_sp."
"103","0197a4c5204649413156e892f720d07b","Eukaryota;Stramenopiles;Sagenista;MAST-11;MAST-11_X;MAST-11_XX;MAST-11_XXX;MAST-11_XXX_sp.;","Eukaryota","Stramenopiles","Sagenista","MAST-11","MAST-11_X","MAST-11_XX","MAST-11_XXX","MAST-11_XXX_sp."
"104","0190d85cfa345512f54efc78f8b95120","Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Leegaardiellidae_B;Leegaardiella;Leegaardiella_sp.;","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Choreotrichida","Leegaardiellidae_B","Leegaardiella","Leegaardiella_sp."
"105","018f23c029dd5856a9e1ba4414ca63c8","Eukaryota;Alveolata;Ciliophora;Nassophorea;Nassophorea_X;Discotrichidae;NASSO_1;NASSO_1_sp.;","Eukaryota","Alveolata","Ciliophora","Nassophorea","Nassophorea_X","Discotrichidae","NASSO_1","NASSO_1_sp."
"106","01938f0981109d575c9907edcb7aeb38","Eukaryota;Stramenopiles","Eukaryota","Stramenopiles",NA,NA,NA,NA,NA,NA
"107","019d8ebed22f77a58027aacb22c0b921","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae",NA,NA,NA,NA
"108","019999d8664a0dbba1fac93bc99732da","Eukaryota;Alveolata;Perkinsea;Perkinsida;Perkinsida_X;Perkinsida_XX","Eukaryota","Alveolata","Perkinsea","Perkinsida","Perkinsida_X","Perkinsida_XX",NA,NA
"109","017c899aa892ca9079526f07234a26d7","Eukaryota","Eukaryota",NA,NA,NA,NA,NA,NA,NA
"110","01aaad449eb99969fa311ae8b3532a1d","Eukaryota;Opisthokonta;Metazoa;Cnidaria;Cnidaria_X;Hydrozoa","Eukaryota","Opisthokonta","Metazoa","Cnidaria","Cnidaria_X","Hydrozoa",NA,NA
"111","01b115b7dafb3871796f97b4b9833676","Eukaryota;Opisthokonta;Metazoa;Mollusca;Bivalvia","Eukaryota","Opisthokonta","Metazoa","Mollusca","Bivalvia",NA,NA,NA
"112","01b3bd810347125768771ed064210ce6","Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida_D;Strombidiida_D_X;Strombidiida_D_XX;Strombidiida_D_XX_sp.;","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida_D","Strombidiida_D_X","Strombidiida_D_XX","Strombidiida_D_XX_sp."
"113","01a71ee728b1597b04d339505a58ed04","Eukaryota;Stramenopiles;Pseudofungi;MAST-1;MAST-1C;MAST-1C_X;MAST-1C_XX;MAST-1C_XX_sp.;","Eukaryota","Stramenopiles","Pseudofungi","MAST-1","MAST-1C","MAST-1C_X","MAST-1C_XX","MAST-1C_XX_sp."
"114","01b41be5029d4de9813e30e235e2ed18","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-14;Dino-Group-II-Clade-14_X;Dino-Group-II-Clade-14_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-14","Dino-Group-II-Clade-14_X","Dino-Group-II-Clade-14_X_sp."
"115","01c3dd43ff9f17a1201d9ac130b47654","Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","OLIGO5","OLIGO5_X","OLIGO5_XX","OLIGO5_XX_sp."
"116","01b6839246070ccbb54cb684aaf1063d","Eukaryota;Stramenopiles;Pseudofungi;MAST-1;MAST-1D;MAST-1D_X;MAST-1D_XX;MAST-1D_XX_sp.;","Eukaryota","Stramenopiles","Pseudofungi","MAST-1","MAST-1D","MAST-1D_X","MAST-1D_XX","MAST-1D_XX_sp."
"117","01c63225d8a3a2f593336d060ceb43cf","Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_3","Eukaryota","Rhizaria","Radiolaria","Acantharea","Acantharea_3",NA,NA,NA
"118","01cb7938a885f87b799e92889090a976","Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_1","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Scuticociliatia_1",NA,NA,NA
"119","01c8b6919848eaf9a3e72a98a372aa2e","Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;","Eukaryota","Hacrobia","Haptophyta","Prymnesiophyceae","Prymnesiales","Chrysochromulinaceae","Chrysochromulina","Chrysochromulina_sp."
"120","01d1a4a17e3a26ee76b34b62cb0cbef8","Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-Ib;RAD-B_X_Group-Ib_X;RAD-B_X_Group-Ib_X_sp.;","Eukaryota","Rhizaria","Radiolaria","RAD-B","RAD-B_X","RAD-B_X_Group-Ib","RAD-B_X_Group-Ib_X","RAD-B_X_Group-Ib_X_sp."
"121","0180ca2501557cd3877f482d648ff6da","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"122","01b0e8ed38efef4c7d98b94d19df7d69","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7_X;Dino-Group-II-Clade-7_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-7","Dino-Group-II-Clade-7_X","Dino-Group-II-Clade-7_X_sp."
"123","01a3ec6391c42bfb32ecc13bb87e4dd8","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"124","01d401a345b1399900e47e44825f2260","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Dinophyceae_X","Dinophyceae_XX","Dinophyceae_XXX","Dinophyceae_XXX_sp."
"125","01a09bc80b89dca7deee0a168c121f98","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"126","01dbaec897216026738b1ce5f5cbd7ca","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-3;Dino-Group-I-Clade-3_X;Dino-Group-I-Clade-3_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-3","Dino-Group-I-Clade-3_X","Dino-Group-I-Clade-3_X_sp."
"127","01da45faba1a8f867d4c73ee26a53622","Eukaryota;Stramenopiles;Opalozoa;Bicoecea;Borokales;Borokaceae;Borokaceae_X;Borokaceae_X_sp.;","Eukaryota","Stramenopiles","Opalozoa","Bicoecea","Borokales","Borokaceae","Borokaceae_X","Borokaceae_X_sp."
"128","01c0630750d5843e6a02f44f45614f02","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"129","01de0513c116ec5ad1099d1bbc3740a7","Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Acanthoecida;Stephanoecidae_Group_D;Stephanoecidae_Group_D_X;Stephanoecidae_Group_D_X_sp.;","Eukaryota","Opisthokonta","Choanoflagellida","Choanoflagellatea","Acanthoecida","Stephanoecidae_Group_D","Stephanoecidae_Group_D_X","Stephanoecidae_Group_D_X_sp."
"130","01dc8ee653ac45ecb123478f535beb09","Eukaryota;Rhizaria;Radiolaria;Acantharea","Eukaryota","Rhizaria","Radiolaria","Acantharea",NA,NA,NA,NA
"131","01e23afc2d827833a79201456bec6fa0","Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","OLIGO5","OLIGO5_X","OLIGO5_XX","OLIGO5_XX_sp."
"132","017ab60142ac4ad97f1c5da9d74b5869","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"133","01e549596f53f15eb88e2a4e79b82f04","Eukaryota;Alveolata;Ciliophora;Nassophorea;Nassophorea_X;Discotrichidae;NASSO_1;NASSO_1_sp.;","Eukaryota","Alveolata","Ciliophora","Nassophorea","Nassophorea_X","Discotrichidae","NASSO_1","NASSO_1_sp."
"134","01ec55e9ab1af526fef1099333da9a80","Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","OLIGO5","OLIGO5_X","OLIGO5_XX","OLIGO5_XX_sp."
"135","01efca2850655bf2f569e285645a9e07","Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulomycetes_X;Labyrinthulomycetes_X_LAB14;Labyrinthulomycetes_X_LAB14_X;Labyrinthulomycetes_X_LAB14_X_sp.;","Eukaryota","Stramenopiles","Sagenista","Labyrinthulomycetes","Labyrinthulomycetes_X","Labyrinthulomycetes_X_LAB14","Labyrinthulomycetes_X_LAB14_X","Labyrinthulomycetes_X_LAB14_X_sp."
"136","01d46e90107929f3903e4b5bff58a630","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"137","01e63079b26716c691367d4c2c1cb289","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Dinophyceae_X","Dinophyceae_XX","Dinophyceae_XXX","Dinophyceae_XXX_sp."
"138","01fb0eaa1e51fd6d2e91dd173b885bbf","Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX",NA,NA
"139","01fba5c52a823e18a05a91601cc960cb","Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3K;MAST-3K_X;MAST-3K_XX;MAST-3K_XX_sp.;","Eukaryota","Stramenopiles","Opalozoa","MAST-3","MAST-3K","MAST-3K_X","MAST-3K_XX","MAST-3K_XX_sp."
"140","020295103ca8304135054e04d9110899","Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-Ia;RAD-B_X_Group-Ia_X;RAD-B_X_Group-Ia_X_sp.;","Eukaryota","Rhizaria","Radiolaria","RAD-B","RAD-B_X","RAD-B_X_Group-Ia","RAD-B_X_Group-Ia_X","RAD-B_X_Group-Ia_X_sp."
"141","0201755d3647f7f7a2ef2b1f796ff631","Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_C;Acantharea_C4","Eukaryota","Rhizaria","Radiolaria","Acantharea","Acantharea_C","Acantharea_C4",NA,NA
"142","01f4bff51785dedec784169f7a705160","Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3C;MAST-3C_X;MAST-3C_XX;MAST-3C_XX_sp.;","Eukaryota","Stramenopiles","Opalozoa","MAST-3","MAST-3C","MAST-3C_X","MAST-3C_XX","MAST-3C_XX_sp."
"143","01d3324dbed8464b91e9f47f0a62c73c","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"144","0205c908a8b32f2182a406a86c93a3c6","Eukaryota;Rhizaria;Cercozoa","Eukaryota","Rhizaria","Cercozoa",NA,NA,NA,NA,NA
"145","01d6c4ee83af14bd3c3ee5b5bfc33d33","Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Choanoflagellatea_X;Choanoflagellatea_X_Group_L;Choanoflagellatea_X_Group_L_X;Choanoflagellatea_X_Group_L_X_sp.;","Eukaryota","Opisthokonta","Choanoflagellida","Choanoflagellatea","Choanoflagellatea_X","Choanoflagellatea_X_Group_L","Choanoflagellatea_X_Group_L_X","Choanoflagellatea_X_Group_L_X_sp."
"146","020a985ad8b07e4db0c94706b93741e0","Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X","Eukaryota","Stramenopiles","Ochrophyta","Chrysophyceae","Chrysophyceae_X",NA,NA,NA
"147","020e6c086b9c28adeea9eafee2f594bd","Eukaryota;Stramenopiles;Opalozoa;Bicoecea;Anoecales;Cafeteriaceae;Cafeteria;Cafeteria_burkhardae;","Eukaryota","Stramenopiles","Opalozoa","Bicoecea","Anoecales","Cafeteriaceae","Cafeteria","Cafeteria_burkhardae"
"148","020deb2cda87187cb919fed1df59a9a2","Eukaryota;Apusozoa","Eukaryota","Apusozoa",NA,NA,NA,NA,NA,NA
"149","020cd5aaad2b59e60420c739093db669","Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3J;MAST-3J_X;MAST-3J_XX;MAST-3J_XX_sp.;","Eukaryota","Stramenopiles","Opalozoa","MAST-3","MAST-3J","MAST-3J_X","MAST-3J_XX","MAST-3J_XX_sp."
"150","01e47edf65af3556ff9e5f35b195a32d","Eukaryota;Alveolata;Dinoflagellata;Oxyrrhea;Oxyrrhinales;Oxyrrhinaceae;Oxyrrhis;Oxyrrhis_marina;","Eukaryota","Alveolata","Dinoflagellata","Oxyrrhea","Oxyrrhinales","Oxyrrhinaceae","Oxyrrhis","Oxyrrhis_marina"
"151","021fdab9c4d6a45b07b016317242aa73","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4;Dino-Group-I-Clade-4_X;Dino-Group-I-Clade-4_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-4","Dino-Group-I-Clade-4_X","Dino-Group-I-Clade-4_X_sp."
"152","021b3d446af428a68f3fbf2863118de6","Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Cyrtophoria_7;Hartmannulidae","Eukaryota","Alveolata","Ciliophora","Phyllopharyngea","Cyrtophoria_7","Hartmannulidae",NA,NA
"153","02146407f10b0a647decac7add1b565d","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-5","Dino-Group-I-Clade-5_X","Dino-Group-I-Clade-5_X_sp."
"154","01d69a651839098b5269f64b32e7791e","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"155","023049f01c8f457cd4f4a6304df1aa4f","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum_sp.;","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Prorocentrales","Prorocentraceae","Prorocentrum","Prorocentrum_sp."
"156","020651f8d3247f6f0cddf9c3c76400a4","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"157","0230ea8576a8ddf499d52e3896db85c5","Eukaryota;Alveolata;Ciliophora;Nassophorea;Nassophorea_X;Discotrichidae","Eukaryota","Alveolata","Ciliophora","Nassophorea","Nassophorea_X","Discotrichidae",NA,NA
"158","02318af37b6b13e83e2a33683174ad3c","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Dinophyceae_X","Dinophyceae_XX","Dinophyceae_XXX","Dinophyceae_XXX_sp."
"159","020536559771fcc6d6600d43d179e91b","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"160","022416d4a48162199889e40973a484bf","Eukaryota;Rhizaria;Cercozoa;Endomyxa;Reticulosida;Filoretidae;Filoreta;Filoreta_sp.;","Eukaryota","Rhizaria","Cercozoa","Endomyxa","Reticulosida","Filoretidae","Filoreta","Filoreta_sp."
"161","023520eadf805ca3601e758544a542b9","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-2;Dino-Group-I-Clade-2_X;Dino-Group-I-Clade-2_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-2","Dino-Group-I-Clade-2_X","Dino-Group-I-Clade-2_X_sp."
"162","022f0258051d6f1e1bfe0819db963e56","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Dinophyceae_X","Dinophyceae_XX","Dinophyceae_XXX","Dinophyceae_XXX_sp."
"163","0239f35376fbf9d547a67924cc238a17","Eukaryota;Stramenopiles;Sagenista;MAST-7","Eukaryota","Stramenopiles","Sagenista","MAST-7",NA,NA,NA,NA
"164","0238287e300155045af66d275642a097","Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae","Eukaryota","Hacrobia","Haptophyta","Prymnesiophyceae",NA,NA,NA,NA
"165","02064bfbe3f863126b31fda942fc0e26","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"166","0248dceccaa9291e7efe782261557b08","Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Rhizochromulinales;Rhizochromulina","Eukaryota","Stramenopiles","Ochrophyta","Dictyochophyceae","Dictyochophyceae_X","Rhizochromulinales","Rhizochromulina",NA
"167","024afc63f62a1d66ad7e9b133ef840a7","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-16;Dino-Group-II-Clade-16_X;Dino-Group-II-Clade-16_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-16","Dino-Group-II-Clade-16_X","Dino-Group-II-Clade-16_X_sp."
"168","024fd01d7cf4e40b9c658a1644bad462","Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Apostomatia",NA,NA,NA
"169","021799d3c55a19053028d0466a5ad9e1","Eukaryota;Amoebozoa;Lobosa;Discosea-Flabellinia;Vannellida;Vannellidae;Vannella","Eukaryota","Amoebozoa","Lobosa","Discosea-Flabellinia","Vannellida","Vannellidae","Vannella",NA
"170","022b1ea01a779ce88de3279ab8b9b12c","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"171","024c96219391d315d07a9ebc3a95bf1f","Eukaryota;Alveolata;Ciliophora;Plagiopylea;Plagiopylea_X;Plagiopylidae;Plagiopylidae_X;Plagiopylidae_X_sp.;","Eukaryota","Alveolata","Ciliophora","Plagiopylea","Plagiopylea_X","Plagiopylidae","Plagiopylidae_X","Plagiopylidae_X_sp."
"172","0251afddc824c0e394a60253a745b010","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Dinophyceae_X","Dinophyceae_XX","Dinophyceae_XXX","Dinophyceae_XXX_sp."
"173","02384fdf4ba339dd669fcdc2160268ff","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"174","0230553e72964698531178e7271a98fc","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"175","025dc5dbed399e58b32c497a7db0f188","Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae;Haptolina","Eukaryota","Hacrobia","Haptophyta","Prymnesiophyceae","Prymnesiales","Prymnesiaceae","Haptolina",NA
"176","0251af515952dbde22a5ef5b25393e1c","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"177","025791c9c9028926b87235e637aeac92","Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Oxytrichidae;Oxytricha;Oxytricha_sp.;","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Hypotrichia","Oxytrichidae","Oxytricha","Oxytricha_sp."
"178","026a3bb22c6597c5a91ba2e9ac8645ce","Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3I;MAST-3I_X;MAST-3I_XX;MAST-3I_XX_sp.;","Eukaryota","Stramenopiles","Opalozoa","MAST-3","MAST-3I","MAST-3I_X","MAST-3I_XX","MAST-3I_XX_sp."
"179","024b723f20421f7515020faa830eb30c","Eukaryota;Rhizaria;Radiolaria;Acantharea","Eukaryota","Rhizaria","Radiolaria","Acantharea",NA,NA,NA,NA
"180","025ec6ed2e2c1bc09d471946063ff8a1","Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae_L;Strombidiidae_L_X;Strombidiidae_L_X_sp.;","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida","Strombidiidae_L","Strombidiidae_L_X","Strombidiidae_L_X_sp."
"181","0253802d28ec7a7853eda2a5aaba2998","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"182","026e3089263466730eea4cf819ff4ed3","Eukaryota;Amoebozoa;Lobosa;Tubulinea;Leptomyxida;Flabellulidae;Paraflabellula","Eukaryota","Amoebozoa","Lobosa","Tubulinea","Leptomyxida","Flabellulidae","Paraflabellula",NA
"183","0236f5f74eba28368bd63b1339253b2d","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"184","0288fb7aae24e85df4100ef2a67d9896","Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_globosa;","Eukaryota","Hacrobia","Haptophyta","Prymnesiophyceae","Phaeocystales","Phaeocystaceae","Phaeocystis","Phaeocystis_globosa"
"185","02675992e0c5800ff8c6cc5cec5578bc","Eukaryota;Rhizaria;Radiolaria;RAD-C;RAD-C_X;RAD-C_Xb;RAD-C_Xb_X;RAD-C_Xb_X_sp.;","Eukaryota","Rhizaria","Radiolaria","RAD-C","RAD-C_X","RAD-C_Xb","RAD-C_Xb_X","RAD-C_Xb_X_sp."
"186","029120b0809bf0ceea487d8b5c54358e","Eukaryota;Alveolata;Ciliophora;Spirotrichea;Euplotia;Aspidiscidae;Aspidisca;Aspidisca_sp.;","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Euplotia","Aspidiscidae","Aspidisca","Aspidisca_sp."
"187","0291ade6c914704e9b3196fd08554ed2","Eukaryota;Stramenopiles;Ochrophyta;MOCH-2;MOCH-2_X;MOCH-2_XX;MOCH-2_XXX;MOCH-2_XXX_sp.;","Eukaryota","Stramenopiles","Ochrophyta","MOCH-2","MOCH-2_X","MOCH-2_XX","MOCH-2_XXX","MOCH-2_XXX_sp."
"188","02578ca24e05419d7926c68970d91aa6","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"189","029bab0d1637711740a2f3aa10f4cb61","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae",NA,NA,NA,NA
"190","02a1f743945d023ff6c1f7df92e8caf7","Eukaryota;Hacrobia;Picozoa;Picozoa_X;Picozoa_XX;Picozoa_XXX;Picozoa_XXXX;Picozoa_XXXX_sp.;","Eukaryota","Hacrobia","Picozoa","Picozoa_X","Picozoa_XX","Picozoa_XXX","Picozoa_XXXX","Picozoa_XXXX_sp."
"191","02a8cb47cd8efbdd0a0053f6808cc238","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-12;Dino-Group-II-Clade-12_X;Dino-Group-II-Clade-12_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-12","Dino-Group-II-Clade-12_X","Dino-Group-II-Clade-12_X_sp."
"192","02a83ab74feaa44493fcaa67d9356e1d","Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_1;Acantharea_1_X;Acantharea_1_XX;Acantharea_1_XX_sp.;","Eukaryota","Rhizaria","Radiolaria","Acantharea","Acantharea_1","Acantharea_1_X","Acantharea_1_XX","Acantharea_1_XX_sp."
"193","02abeffbf292adb2616e598acd2bf45f","Eukaryota;Alveolata;Ciliophora","Eukaryota","Alveolata","Ciliophora",NA,NA,NA,NA,NA
"194","0264f642330e8e555db571d3d5da8397","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
"195","02abf2e3436d7b257bfd59761ef9e9cb","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum_sp.;","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Prorocentrales","Prorocentraceae","Prorocentrum","Prorocentrum_sp."
"196","0277fc93c266fcbf25619aa395ca8cf5","Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_sp.;","Eukaryota","Hacrobia","Haptophyta","Prymnesiophyceae","Phaeocystales","Phaeocystaceae","Phaeocystis","Phaeocystis_sp."
"197","02b63410473f02428af981eaf3ce7f42","Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellales_X;Picochlorum;Picochlorum_sp.;","Eukaryota","Archaeplastida","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellales_X","Picochlorum","Picochlorum_sp."
"198","02ac29fcf721c9be2b6783eb9b37c36c","Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Tontoniidae_B;Pseudotontonia;Pseudotontonia_sp.;","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida","Tontoniidae_B","Pseudotontonia","Pseudotontonia_sp."
"199","02ae6963b73e8862c1bc4b674626427f","Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-10-and-11","Dino-Group-II-Clade-10-and-11_X","Dino-Group-II-Clade-10-and-11_X_sp."
"200","02ae0f6f43fe3aed0ff71d08bb1cfabe","Eukaryota;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes_X;Agaricomycetes_X_sp.;","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Agaricomycetes_X","Agaricomycetes_X_sp."
"201","0286f32eb5256392f9261e623fcb3a28","Unassigned","Unassigned",NA,NA,NA,NA,NA,NA,NA
